file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataImage/DataPointRT.java,com.serotonin.mango.rt.dataImage.DataPointRT$EventNotifyWorkItem,innerclass,3,3,0,3,6,1,0,5,1,0.33333334,0.0,0.0,3,0,2,0,0,1,3,0,0,0,5,0,0,5,0,0,5,0,1,25,1,0,0,0,0,0,0,5,0,5,3,0,0,0,17,0,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataImage/HistoricalDataPoint.java,com.serotonin.mango.rt.dataImage.HistoricalDataPoint,class,7,7,0,7,11,1,0,4,11,0.5681819,0.0,0.0,11,0,11,0,0,0,11,0,0,0,4,0,0,4,0,0,4,0,0,42,7,0,0,0,0,0,1,4,1,4,0,0,0,0,34,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/dwr/beans/OpenV4JDiscovery.java,com.serotonin.mango.web.dwr.beans.OpenV4JDiscovery,class,18,21,3,18,21,2,0,33,0,0.5888889,0.0,0.0,10,2,6,3,0,1,7,0,0,0,9,1,0,2,0,7,5,0,15,140,2,3,1,2,0,16,1,16,1,15,3,1,1,0,73,1,6
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/http/HttpImageDataSourceRT.java,com.serotonin.mango.rt.dataSource.http.HttpImageDataSourceRT,class,19,22,3,19,15,3,0,19,6,0.8333333,0.0,0.0,4,1,3,0,1,0,4,0,0,0,3,3,2,0,0,1,3,0,4,157,1,3,4,3,0,1,7,13,2,11,3,0,2,0,77,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/onewire/OneWireDataSourceRT.java,com.serotonin.mango.rt.dataSource.onewire.OneWireDataSourceRT,class,32,35,3,32,62,6,0,70,22,0.7738095,0.0,0.0,12,0,5,6,1,0,6,0,0,0,7,4,3,4,0,0,5,0,10,266,8,4,25,14,1,10,9,66,2,45,6,0,1,0,119,1,3
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/pop3/Pop3Email.java,com.serotonin.mango.rt.dataSource.pop3.Pop3Email,class,0,1,1,0,6,1,0,0,9,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,23,3,0,0,0,0,0,0,3,0,3,0,0,0,0,12,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/mvc/controller/ReportChartController.java,com.serotonin.mango.web.mvc.controller.ReportChartController$ReportChartView,innerclass,1,1,0,1,3,1,0,2,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,16,8,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/snmp/Version2c.java,com.serotonin.mango.rt.dataSource.snmp.Version2c,class,1,2,1,1,2,3,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/mbus/MBusPointLocatorVO.java,com.serotonin.mango.vo.dataSource.mbus.MBusPointLocatorVO,class,17,21,4,17,91,2,0,25,929,0.88016516,0.0,0.0,55,0,53,2,0,0,53,0,0,0,22,3,1,21,0,0,3,0,34,355,28,3,7,5,8,71,21,55,2,28,3,0,0,0,131,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/text/RangeRenderer.java,com.serotonin.mango.view.text.RangeRenderer,class,10,16,6,10,26,2,0,17,60,0.78431374,0.0,0.0,17,1,12,3,2,0,14,0,0,0,6,3,0,6,0,0,2,0,2,77,16,1,5,0,2,4,3,11,0,9,2,0,0,0,60,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/graphic/ScriptRenderer.java,com.serotonin.mango.view.graphic.ScriptRenderer,class,4,6,2,4,8,2,0,5,0,0.60714287,0.0,0.0,7,1,5,2,0,0,5,0,0,0,4,3,0,4,0,0,2,0,2,29,4,0,1,0,0,3,3,6,0,5,1,0,0,0,31,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/maint/work/ProcessWorkItem.java,com.serotonin.mango.rt.maint.work.ProcessWorkItem$InputReader,innerclass,3,3,0,3,8,1,0,5,4,0.6,0.0,0.0,5,0,4,0,0,1,5,0,0,0,3,0,0,3,0,0,2,0,1,39,2,0,0,2,0,1,0,3,0,3,3,0,0,0,27,8,1
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/mvc/controller/PublicViewController.java,com.serotonin.mango.web.mvc.controller.PublicViewController,class,4,4,0,4,8,6,0,9,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,7,1,0,4,0,10,0,6,4,0,0,0,28,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/util/DateUtils.java,com.serotonin.mango.util.DateUtils,class,5,18,13,5,20,1,0,17,21,0.0,0.0,0.0,7,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,20,83,12,0,7,0,8,9,25,22,17,3,2,0,0,0,20,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/bacnet/BACnetIPPointLocatorRT.java,com.serotonin.mango.rt.dataSource.bacnet.BACnetIPPointLocatorRT,class,11,14,3,11,18,2,0,16,21,0.7738095,0.0,0.0,14,0,14,0,0,0,14,0,0,0,6,1,0,6,0,0,4,0,3,57,13,0,2,0,0,0,3,9,0,7,1,0,0,0,52,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/http/HttpImageDataSourceRT.java,com.serotonin.mango.rt.dataSource.http.HttpImageDataSourceRT$ImageRetrieverMonitor,innerclass,2,2,0,2,10,1,0,8,0,0.53333336,0.0,0.0,5,0,3,0,0,2,5,0,0,2,3,0,0,3,0,0,1,0,0,28,3,0,4,0,0,0,0,3,0,3,2,0,0,0,20,0,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/publish/persistent/PersistentProtocolException.java,com.serotonin.mango.rt.publish.persistent.PersistentProtocolException,class,0,3,3,0,1,3,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,11,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/View.java,com.serotonin.mango.view.View,class,20,30,10,20,63,1,0,40,168,0.86038953,0.0,0.0,28,0,26,2,0,0,26,0,0,0,11,3,1,10,0,0,3,0,5,159,20,9,14,0,2,25,10,28,1,21,3,0,0,0,117,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/event/compound/NotOperator.java,com.serotonin.mango.rt.event.compound.NotOperator,class,2,3,1,2,7,2,0,5,0,0.0,0.0,0.0,7,0,6,0,1,0,7,0,0,0,1,0,0,1,0,0,1,0,0,24,2,0,0,0,0,2,0,1,1,1,0,0,0,0,24,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/hierarchy/PointFolder.java,com.serotonin.mango.vo.hierarchy.PointFolder,class,13,21,8,13,34,1,0,22,63,0.72222227,0.0,0.0,18,0,16,0,0,2,18,0,0,0,4,0,0,4,0,0,0,0,0,102,8,7,5,0,0,3,1,21,0,14,3,0,0,0,57,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/mbus/MBusDataSourceRT.java,com.serotonin.mango.rt.dataSource.mbus.MBusDataSourceRT,class,27,29,2,27,24,3,0,42,0,0.6326531,0.0,0.0,7,0,4,2,1,0,5,0,0,2,7,4,3,4,0,0,6,0,7,110,2,2,2,4,7,15,3,10,2,9,5,0,0,0,91,1,5
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/event/type/ScheduledEventType.java,com.serotonin.mango.rt.event.type.ScheduledEventType,class,6,10,4,6,17,2,0,7,20,0.61538464,0.0,0.0,13,0,13,0,0,0,13,0,0,0,2,0,0,2,0,0,0,0,0,52,12,0,4,0,0,4,3,8,3,5,1,0,0,0,39,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/http/HttpImageDataSourceRT.java,com.serotonin.mango.rt.dataSource.http.HttpImageDataSourceRT$ImageRetriever,innerclass,17,17,0,17,12,1,0,19,7,0.6666667,0.0,0.0,6,0,4,1,0,1,5,0,0,0,5,0,0,5,0,0,3,0,3,65,6,0,2,4,2,7,3,13,2,9,2,0,0,0,44,0,3
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/WatchListDao.java,com.serotonin.mango.db.dao.WatchListDao$Anonymous1$Anonymous2,anonymous,0,0,0,0,2,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,3,0,0,0,0,0,0,0,12,-1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/PointLocatorRT.java,com.serotonin.mango.rt.dataSource.PointLocatorRT,class,0,52,52,0,2,1,25,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1025,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/bacnet/BACnetIPDataSourceRT.java,com.serotonin.mango.rt.dataSource.bacnet.BACnetIPDataSourceRT,class,66,70,4,66,126,4,0,116,516,0.90740746,0.0,0.0,36,0,23,8,1,4,28,0,0,0,9,3,3,3,0,3,6,0,16,436,46,8,35,15,9,24,26,55,11,47,4,0,2,0,201,1,6
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/report/ReportCsvStreamer.java,com.serotonin.mango.vo.report.ReportCsvStreamer,class,9,13,4,9,5,1,0,14,0,0.45,0.0,0.0,4,0,4,0,0,0,4,0,0,0,5,0,0,5,0,0,4,0,6,34,0,0,1,0,0,6,13,17,0,5,2,0,0,0,33,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/event/handlers/SetPointHandlerRT.java,com.serotonin.mango.rt.event.handlers.SetPointHandlerRT,class,18,19,1,18,27,2,0,34,21,0.85714287,0.0,0.0,7,0,6,1,0,0,6,0,0,0,1,1,0,1,0,0,1,0,7,97,15,0,16,0,1,17,0,17,3,12,2,0,0,0,54,1,1
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/viconics/ViconicsDataSourceVO.java,com.serotonin.mango.vo.dataSource.viconics.ViconicsDataSourceVO,class,14,18,4,14,44,2,0,15,177,0.8041476,0.0,0.0,31,0,28,2,1,0,30,0,0,0,14,4,1,13,0,0,4,0,3,169,15,0,1,0,0,49,25,34,0,15,1,0,0,0,97,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/UserCommentRowMapper.java,com.serotonin.mango.db.dao.UserCommentRowMapper,class,2,4,2,2,1,1,0,7,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,11,1,0,0,0,0,2,4,2,1,2,0,0,0,0,31,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/util/test/DummyServletContext.java,com.serotonin.mango.util.test.DummyServletContext,class,0,0,0,0,25,1,0,3,294,0.88,0.0,0.0,25,0,25,0,0,0,25,0,0,0,1,0,1,0,0,0,0,0,0,75,20,0,0,0,0,0,2,1,0,1,0,0,0,0,44,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/maint/work/ProcessWorkItem.java,com.serotonin.mango.rt.maint.work.ProcessWorkItem$ProcessTimeout,innerclass,2,2,0,2,6,1,0,4,2,0.5,0.0,0.0,4,0,3,0,0,1,4,0,0,0,3,0,0,3,0,0,2,0,0,31,1,0,0,1,0,1,0,3,1,3,2,0,0,0,26,8,1
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/util/ExportCodes.java,com.serotonin.mango.util.ExportCodes,class,5,61,56,5,25,1,0,8,0,0.18181819,0.0,0.0,11,0,10,1,0,0,10,0,0,0,1,0,0,1,0,0,1,0,4,68,14,5,4,0,0,0,4,9,0,9,2,0,1,0,32,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/stats/StartsAndRuntime.java,com.serotonin.mango.view.stats.StartsAndRuntime,class,2,5,3,2,10,1,0,3,12,0.6666667,0.0,0.0,9,0,8,0,0,1,9,0,0,0,4,0,0,0,0,4,0,0,0,34,9,0,1,0,1,6,1,1,3,4,1,0,0,0,21,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/onewire/OneWirePointLocatorVO.java,com.serotonin.mango.vo.dataSource.onewire.OneWirePointLocatorVO$AttributeTypes,interface,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,6,6,0,6,0,0,0,0,22,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/nmea/NmeaPointLocatorRT.java,com.serotonin.mango.rt.dataSource.nmea.NmeaPointLocatorRT,class,2,4,2,2,6,2,0,5,0,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,0,21,5,0,0,0,0,0,0,1,0,1,0,0,0,0,22,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/dwr/CustomViewDwr.java,com.serotonin.mango.web.dwr.CustomViewDwr,class,6,7,1,6,4,2,0,11,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,15,2,1,1,0,0,0,0,5,0,5,1,0,0,0,26,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/chart/BaseChartRenderer.java,com.serotonin.mango.view.chart.BaseChartRenderer,class,11,16,5,11,11,1,3,13,13,0.75,0.0,0.0,7,3,4,2,0,1,5,0,0,0,4,4,0,3,0,1,2,0,5,63,2,2,1,0,0,4,2,7,0,7,2,0,1,0,43,1025,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/internal/InternalPointLocatorVO.java,com.serotonin.mango.vo.dataSource.internal.InternalPointLocatorVO,class,12,17,5,12,19,2,0,13,0,0.7076923,0.0,0.0,13,0,11,2,0,0,12,0,0,0,5,4,2,3,0,0,2,0,0,71,6,0,2,0,0,33,3,11,0,8,1,0,1,0,73,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/util/CommPortConfigException.java,com.serotonin.mango.util.CommPortConfigException,class,0,0,0,0,1,3,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,12,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/WatchListDao.java,com.serotonin.mango.db.dao.WatchListDao$WatchListUserRowMapper,innerclass,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,2,1,0,1,0,0,0,0,16,0,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/dwr/beans/MBusDiscovery.java,com.serotonin.mango.web.dwr.beans.MBusDiscovery$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,-1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/custom/CustomViewChartPoint.java,com.serotonin.mango.view.custom.CustomViewChartPoint,class,1,3,2,1,3,1,0,0,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,13,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/dwr/beans/HttpSenderTester.java,com.serotonin.mango.web.dwr.beans.HttpSenderTester,class,8,10,2,8,10,2,0,14,2,0.56000006,0.0,0.0,5,0,4,1,0,0,4,0,0,0,5,0,0,5,0,0,4,0,1,53,2,2,1,1,0,3,2,16,2,12,2,0,0,0,42,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/ebro/EBI25PointLocatorVO.java,com.serotonin.mango.vo.dataSource.ebro.EBI25PointLocatorVO,class,16,25,9,16,78,2,0,16,385,0.862745,0.0,0.0,39,0,37,2,0,0,38,0,0,0,17,6,3,14,0,0,6,0,10,253,46,0,8,0,1,52,8,34,2,20,2,0,0,0,110,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/event/compound/LogicalOperator.java,com.serotonin.mango.rt.event.compound.LogicalOperator,class,2,10,8,2,6,1,4,1,15,0.0,0.0,0.0,6,0,5,0,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,21,1025,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/event/type/SystemEventType.java,com.serotonin.mango.rt.event.type.SystemEventType,class,9,20,11,9,30,2,0,20,82,0.89285725,0.0,0.0,21,6,20,1,0,0,21,0,0,0,16,13,11,5,0,0,12,0,14,128,17,1,7,0,0,25,13,28,7,23,2,0,0,0,85,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/component/SimplePointComponent.java,com.serotonin.mango.view.component.SimplePointComponent,class,7,12,5,7,12,3,0,7,0,0.6888889,0.0,0.0,9,0,7,2,0,0,7,0,0,0,5,3,1,4,0,0,2,0,2,49,4,0,3,0,0,8,5,12,0,6,1,0,0,0,47,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/publish/pachube/PachubeSenderVO.java,com.serotonin.mango.vo.publish.pachube.PachubeSenderVO,class,13,15,2,13,22,2,0,12,37,0.74444443,0.0,0.0,15,0,11,2,2,0,14,0,0,0,6,3,0,6,0,0,3,0,5,74,8,1,1,0,0,11,7,12,0,7,2,0,0,0,60,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/pop3/Pop3PointLocatorVO.java,com.serotonin.mango.vo.dataSource.pop3.Pop3PointLocatorVO,class,14,18,4,14,41,2,0,21,83,0.74999994,0.0,0.0,26,0,24,2,0,0,24,0,0,0,10,2,0,10,0,0,2,0,19,170,11,0,4,4,0,37,6,32,0,15,4,0,0,0,90,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/meta/BinaryPointWrapper.java,com.serotonin.mango.rt.dataSource.meta.BinaryPointWrapper,class,8,10,2,8,7,3,0,8,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,22,6,0,2,0,0,3,1,3,1,3,1,0,0,0,28,0,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/mvc/controller/ViewEditController.java,com.serotonin.mango.web.mvc.controller.ViewEditController,class,16,17,1,16,25,9,0,43,15,0.77551025,0.0,0.0,7,0,1,1,5,0,6,0,0,0,7,5,0,7,0,0,5,0,6,109,7,1,7,1,0,12,10,34,4,28,6,0,0,0,92,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/viconics/ViconicsDataSourceRT.java,com.serotonin.mango.rt.dataSource.viconics.ViconicsDataSourceRT$PointKey,innerclass,5,5,0,5,9,1,0,7,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,2,29,7,0,4,0,0,0,2,10,4,6,1,0,0,0,27,0,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/publish/persistent/PersistentSenderVO.java,com.serotonin.mango.vo.publish.persistent.PersistentSenderVO,class,16,18,2,16,31,2,0,20,80,0.83882797,0.0,0.0,21,0,17,2,2,0,21,0,0,0,13,8,4,9,0,0,7,0,10,124,10,0,4,0,0,30,11,27,0,15,2,0,0,0,78,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/CompoundEventDetectorDao.java,com.serotonin.mango.db.dao.CompoundEventDetectorDao$CompoundEventDetectorRowMapper,innerclass,3,3,0,3,1,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0,0,0,1,2,0,2,0,0,0,0,21,0,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/MailingListDao.java,com.serotonin.mango.db.dao.MailingListDao$MailingListScheduleInactiveMapper,innerclass,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/sql/SqlPointLocatorVO.java,com.serotonin.mango.vo.dataSource.sql.SqlPointLocatorVO,class,13,18,5,13,24,2,0,13,7,0.67592597,0.0,0.0,18,0,16,2,0,0,16,0,0,0,6,2,0,6,0,0,2,0,11,87,7,0,3,0,0,14,4,18,0,9,1,0,0,0,73,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/ReportDao.java,com.serotonin.mango.db.dao.ReportDao,class,30,33,3,30,40,3,0,54,127,0.8796296,0.0,0.0,18,0,15,3,0,0,15,0,0,0,12,12,0,12,0,0,12,0,20,269,12,2,11,0,0,143,8,50,34,36,4,4,4,0,178,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/virtual/NoChangeRT.java,com.serotonin.mango.rt.dataSource.virtual.NoChangeRT,class,2,3,1,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/dwr/beans/NmeaUtilListener.java,com.serotonin.mango.web.dwr.beans.NmeaUtilListener$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/DataSourceDao.java,com.serotonin.mango.db.dao.DataSourceDao,class,18,26,8,18,13,3,0,25,49,0.72727275,0.0,0.0,11,0,9,2,0,0,9,0,0,0,1,1,0,1,0,0,1,0,6,110,6,0,2,0,0,10,0,6,2,6,1,3,2,0,72,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/graphic/BinaryImageSetRenderer.java,com.serotonin.mango.view.graphic.BinaryImageSetRenderer,class,5,8,3,5,13,3,0,6,0,0.6,0.0,0.0,9,1,7,2,0,0,7,0,0,0,5,3,0,5,0,0,2,0,0,44,6,0,3,0,0,3,3,10,0,7,1,0,0,0,69,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/upgrade/Upgrade1_1_0.java,com.serotonin.mango.db.upgrade.Upgrade1_1_0,class,3,3,0,3,2,4,0,7,1,0.5,0.0,0.0,2,0,1,0,1,0,2,0,0,0,2,1,0,2,0,0,1,0,1,14,1,0,0,0,0,13,0,3,0,3,0,0,0,0,48,1,1
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/upgrade/Upgrade1_1_1.java,com.serotonin.mango.db.upgrade.Upgrade1_1_1,class,13,14,1,13,6,4,0,16,4,0.6875,0.0,0.0,4,0,1,2,1,0,2,0,0,0,4,3,0,4,0,0,3,0,1,78,1,2,0,0,0,28,0,7,5,7,1,1,3,0,102,1,3
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/modbus/ModbusIpDataSource.java,com.serotonin.mango.rt.dataSource.modbus.ModbusIpDataSource,class,5,6,1,5,3,4,0,10,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,17,0,0,2,0,0,0,0,4,0,3,1,0,0,0,13,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/dwr/beans/NmeaUtilListener.java,com.serotonin.mango.web.dwr.beans.NmeaUtilListener,class,9,12,3,9,11,1,0,14,0,0.64444447,0.0,0.0,9,0,8,1,0,0,8,0,0,0,5,0,0,5,0,0,4,0,1,63,3,0,1,1,0,6,0,11,0,7,1,1,0,0,44,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/custom/CustomViewPoint.java,com.serotonin.mango.view.custom.CustomViewPoint,class,7,8,1,7,9,2,0,11,0,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,4,0,0,4,0,0,4,0,0,34,0,0,4,0,0,4,0,12,0,9,4,0,0,0,33,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/snmp/Version3.java,com.serotonin.mango.rt.dataSource.snmp.Version3,class,16,17,1,16,19,2,0,15,2,0.525,0.0,0.0,5,0,5,0,0,0,5,0,0,0,8,0,0,8,0,0,6,0,11,55,3,0,5,0,2,10,3,15,2,11,5,0,0,0,41,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/DataSourceDao.java,com.serotonin.mango.db.dao.DataSourceDao$DataSourceRowMapper,innerclass,3,3,0,3,1,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,4,1,0,1,0,0,0,0,14,0,0
